Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-September-2014,1050.00,1052.60,1032.30,1035.40,1039.213995808685041249,75394,4038,78350500.00,35745,47.41,20.30,-14.60
9-September-2014,1051.00,1056.60,1047.25,1051.40,1051.231868887759069294,33437,2400,35150040.00,11749,35.14,9.35,0.40
8-September-2014,1062.00,1065.00,1046.70,1053.80,1054.782233318721530808,52469,3123,55343369.00,16132,30.75,18.30,-8.20
5-September-2014,1080.20,1080.20,1050.00,1055.70,1057.818397506278473983,79239,4678,83820472.00,35491,44.79,30.20,-24.50
4-September-2014,1069.90,1082.25,1058.75,1080.20,1075.079094949494949494,61875,3375,66520519.00,21469,34.70,23.50,10.30
3-September-2014,1075.00,1077.00,1058.20,1061.65,1066.966806365076115881,92819,3866,99034792.00,39754,42.83,18.80,-13.35
2-September-2014,1060.00,1078.50,1060.00,1067.30,1071.477014439986567454,56579,3103,60623098.00,15456,27.32,18.50,7.30
1-September-2014,1080.00,1081.00,1059.00,1061.10,1067.041256717651922281,72570,3657,77435184.00,19596,27.00,22.00,-18.90
28-August-2014,1074.00,1079.85,1064.40,1073.90,1074.436598841126532812,51947,3168,55813758.00,19419,37.38,15.45,-0.10
27-August-2014,1062.00,1074.65,1058.50,1068.85,1067.365225493023358991,45079,3182,48115757.00,14683,32.57,16.15,6.85
26-August-2014,1060.85,1068.65,1054.00,1061.85,1062.172506984642915837,54763,3632,58167753.00,15264,27.87,14.65,1.00
25-August-2014,1055.00,1064.05,1046.85,1055.85,1058.617448536619521075,71410,3812,75595872.00,18577,26.01,17.20,0.85
22-August-2014,1070.00,1076.10,1042.85,1044.65,1050.630646101491972964,126946,10707,133373358.00,55097,43.40,33.25,-25.35
21-August-2014,1078.00,1079.35,1062.00,1064.95,1068.123115202110157853,73549,4842,78559387.00,18676,25.39,17.35,-13.05
20-August-2014,1086.00,1093.95,1065.00,1072.30,1078.157959970322750899,462307,5569,498439972.00,410169,88.72,28.95,-13.70
19-August-2014,1114.00,1120.35,1084.00,1085.20,1091.885158496196819157,109908,6759,120006914.00,46120,41.96,36.35,-28.80
18-August-2014,1122.00,1124.65,1107.80,1112.75,1114.984935200882951972,87887,6086,97992681.00,43708,49.73,16.85,-9.25
14-August-2014,1146.00,1149.90,1112.10,1124.50,1121.521141757536882617,77950,6259,87422573.00,19547,25.08,37.80,-21.50
13-August-2014,1115.00,1145.00,1107.00,1140.95,1128.469315912398876214,118172,7682,133353476.00,22111,18.71,38.00,25.95
12-August-2014,1073.10,1121.00,1069.40,1115.75,1094.415342578348448581,180061,9095,197061521.00,97525,54.16,51.60,42.65
11-August-2014,1028.00,1068.00,1028.00,1058.70,1048.804977228366948601,67628,4211,70928583.00,36560,54.06,40.00,30.70
8-August-2014,1020.00,1028.95,1017.15,1026.25,1023.173570792520035618,56150,3857,57451196.00,33157,59.05,11.80,6.25
7-August-2014,1046.90,1046.90,1022.65,1028.95,1030.159870451900207479,98805,5306,101784946.00,34603,35.02,24.25,-17.95
6-August-2014,1047.00,1058.95,1030.00,1035.80,1043.711861439379728631,79965,6970,83460419.00,19956,24.96,28.95,-11.20
5-August-2014,1030.00,1055.60,1010.25,1044.90,1024.276740572668754778,81094,5049,83062698.00,21102,26.02,45.35,14.90
4-August-2014,1041.00,1044.90,1016.20,1031.00,1024.715682378189333121,62905,4825,64459740.00,15904,25.28,28.70,-10.00
1-August-2014,1060.00,1060.00,1036.00,1039.45,1046.507081613210543029,47235,3646,49431762.00,12287,26.01,24.00,-20.55
31-July-2014,1084.70,1086.00,1063.00,1067.35,1074.653720765414599574,84660,4718,90980184.00,28936,34.18,23.00,-17.35
30-July-2014,1070.00,1089.00,1055.75,1084.70,1064.678429654775919183,146108,5938,155558036.00,117640,80.52,33.25,14.70
28-July-2014,1066.85,1070.65,1046.50,1066.45,1056.029543255392379015,81643,5586,86217420.00,34837,42.67,24.15,-0.40
25-July-2014,1037.00,1075.60,1037.00,1064.35,1053.120414482514219373,623621,7723,656748006.00,544060,87.24,38.60,27.35
24-July-2014,1037.90,1039.50,1023.60,1035.45,1032.972803120598114638,64603,3489,66733142.00,18305,28.33,15.90,-2.45
23-July-2014,1045.00,1045.00,1031.80,1035.75,1038.046610691832513799,73009,4291,75786745.00,21769,29.82,13.20,-9.25
22-July-2014,1011.00,1044.90,1008.00,1040.70,1031.779599464338404969,132173,7913,136373405.00,59971,45.37,36.90,29.70
21-July-2014,986.85,1015.75,986.85,1011.05,1005.220599881833838263,159098,8218,159928587.00,62278,39.14,28.90,24.20
18-July-2014,974.50,988.00,970.00,981.05,980.959582289055973266,59850,3264,58710431.00,19310,32.26,18.00,6.55
17-July-2014,980.00,985.00,970.00,973.45,976.772969742579517032,45179,3011,44129626.00,13282,29.40,15.00,-6.55
16-July-2014,972.00,987.95,947.00,975.90,965.383302874515363200,234196,10952,226088908.00,80949,34.56,40.95,3.90
15-July-2014,988.00,991.55,969.15,977.40,979.247561154240515599,68270,5257,66853231.00,24194,35.44,22.40,-10.60
14-July-2014,989.70,1011.00,980.15,983.75,994.935480448942354613,47133,4054,46894294.00,13626,28.91,30.85,-5.95
