"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11300","31.7","31.7","24","25.3","25.6","25.3","118","1002.42","2.37","93825","1650","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11350","0","0","0","265.45","0","110.4","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11400","20.05","22.45","18.55","19.65","19.5","19.65","185","1584.58","2.83","64050","2250","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11450","0","0","0","227.3","0","93.2","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11500","25.6","25.6","16.05","18.15","18","18.15","1230","10625.8","17.05","1119975","-10275","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11550","0","0","0","193.4","0","78.3","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11600","14.55","14.65","13","13.5","13.5","13.5","22","191.63",".23","22350","225","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11650","0","0","0","163.4","0","65.45","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11700","13.55","13.55","10.25","10.95","13.25","10.95","14","122.98",".13","120675","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11750","0","0","0","137.7","0","54.45","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11800","11.75","12","11.75","12","12","12","5","44.29",".04","130650","300","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11850","0","0","0","114.55","0","45.05","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11900","19.6","19.6","8.05","11.9","11.9","11.9","4","35.74",".04","35100","75","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11950","0","0","0","60","60","37.1","0","0","0","75","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12000","10.35","10.35","7.2","7.7","7.85","7.7","839","7555.9","4.9","820950","10350","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12050","0","0","0","78.1","0","30.45","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12100","0","0","0","6.15","5.3","27.5","0","0","0","109500","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12150","0","0","0","63.85","0","24.85","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12200","8.9","8.9","6.05","6.1","6.05","6.1","15","137.32",".07","72525","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12250","0","0","0","51.85","0","20.2","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12300","7","7","3.75","3.85","3.85","3.85","409","3774.22","1.19","31725","1200","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12350","0","0","0","41.85","0","16.3","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12400","0","0","0","24","24","14.65","0","0","0","150","0","-"
